28.6985 	EXP 	image: image = 'Stimuli For Psychopy\\Robotic\\matched-8-cpi-low-c69.jpeg'
28.6985 	EXP 	whole_image: autoDraw = True
28.6985 	EXP 	image: autoDraw = True
28.6985 	EXP 	forehead: autoDraw = True
28.6985 	EXP 	eyes: autoDraw = True
28.6985 	EXP 	nose: autoDraw = True
28.6985 	EXP 	mouth: autoDraw = True
29.6489 	EXP 	New trial (rep=0, index=14): {'Type': 'Humanoid', 'Spatial_Frequency': 'LSF', 'filepath': 'Stimuli For Psychopy\\Robotic\\matched-8-cpi-low-c63.jpeg', 'file_name': 'matched-8-cpi-low-c63.jpeg'}
29.7150 	EXP 	whole_image: autoDraw = False
29.7150 	EXP 	image: autoDraw = False
29.7150 	EXP 	forehead: autoDraw = False
29.7150 	EXP 	eyes: autoDraw = False
29.7150 	EXP 	nose: autoDraw = False
29.7150 	EXP 	mouth: autoDraw = False
29.7150 	EXP 	image: image = 'Stimuli For Psychopy\\Robotic\\matched-8-cpi-low-c63.jpeg'
29.7150 	EXP 	whole_image: autoDraw = True
29.7150 	EXP 	image: autoDraw = True
29.7150 	EXP 	forehead: autoDraw = True
29.7150 	EXP 	eyes: autoDraw = True
29.7150 	EXP 	nose: autoDraw = True
29.7150 	EXP 	mouth: autoDraw = True
30.6324 	EXP 	New trial (rep=0, index=15): {'Type': 'Humanoid', 'Spatial_Frequency': 'BSF', 'filepath': 'Stimuli For Psychopy\\Robotic\\matched-c64.jpeg', 'file_name': 'matched-c64.jpeg'}
30.6981 	EXP 	whole_image: autoDraw = False
30.6981 	EXP 	image: autoDraw = False
30.6981 	EXP 	forehead: autoDraw = False
30.6981 	EXP 	eyes: autoDraw = False
30.6981 	EXP 	nose: autoDraw = False
30.6981 	EXP 	mouth: autoDraw = False
30.6981 	EXP 	image: image = 'Stimuli For Psychopy\\Robotic\\matched-c64.jpeg'
30.6981 	EXP 	whole_image: autoDraw = True
30.6981 	EXP 	image: autoDraw = True
30.6981 	EXP 	forehead: autoDraw = True
30.6981 	EXP 	eyes: autoDraw = True
30.6981 	EXP 	nose: autoDraw = True
30.6981 	EXP 	mouth: autoDraw = True
31.6488 	EXP 	New trial (rep=0, index=16): {'Type': 'Humanoid', 'Spatial_Frequency': 'LSF', 'filepath': 'Stimuli For Psychopy\\Robotic\\matched-8-cpi-low-c64.jpeg', 'file_name': 'matched-8-cpi-low-c64.jpeg'}
31.7147 	EXP 	whole_image: autoDraw = False
31.7147 	EXP 	image: autoDraw = False
31.7147 	EXP 	forehead: autoDraw = False
31.7147 	EXP 	eyes: autoDraw = False
31.7147 	EXP 	nose: autoDraw = False
31.7147 	EXP 	mouth: autoDraw = False
31.7147 	EXP 	image: image = 'Stimuli For Psychopy\\Robotic\\matched-8-cpi-low-c64.jpeg'
31.7147 	EXP 	whole_image: autoDraw = True
31.7147 	EXP 	image: autoDraw = True
31.7147 	EXP 	forehead: autoDraw = True
31.7147 	EXP 	eyes: autoDraw = True
