Type,Spatial_Frequency,filepath,file_name,robotic_trials.thisRepN,robotic_trials.thisTrialN,robotic_trials.thisN,robotic_trials.thisIndex,instruction.started,key_resp.started,key_resp.keys,key_resp.rt,etRecord.started,etRecord.stopped,Robotic__Stimuli.started,roi.started,roi.numLooks,roi.timesOn,roi.timesOff,Likebility_slider_3.response,Likebility_slider_3.rt,ISI_2.started,Robotic__Stimuli.stopped,roi.stopped,etRecord_2.started,etRecord_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Mechanical,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c35.jpeg,matched-32-cpi-low-c35.jpeg,0,63,63,84,,,,,,,290.50191320013255,290.50191320013255,1,[0.010454100091010332],[1.0104692000895739],12.037037037037052,0.41430100006982684,1.5300000086426735e-05,291.50172980013303,291.50172980013303,,,P13,001,2023-04-14_15h40.30.713,trial uncanny,2022.2.5,59.25016544406894,
Mechanical,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c33.jpeg,matched-32-cpi-low-c33.jpeg,0,64,64,83,,,,,,,293.6875799000263,293.6875799000263,1,[0.00617980002425611],[1.0062287000473589],-22.407407407407405,0.3002414999064058,1.6200123354792595e-05,,,,,P13,001,2023-04-14_15h40.30.713,trial uncanny,2022.2.5,59.25016544406894,
Mechanical,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c38.jpeg,matched-8-cpi-low-c38.jpeg,0,65,65,72,,,,,,,296.81829790002666,296.81829790002666,1,[0.0004771000239998102],[0.9903579999227077],-6.481481481481481,0.5675579998642206,1.3999873772263527e-05,297.8184958000202,297.8184958000202,,,P13,001,2023-04-14_15h40.30.713,trial uncanny,2022.2.5,59.25016544406894,
Mechanical,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c27.jpeg,matched-8-cpi-low-c27.jpeg,0,66,66,67,,,,,,,300.16832850011997,300.16832850011997,1,[0.0004725998733192682],[0.9928055999334902],23.703703703703695,3.4805942999664694,1.500011421740055e-05,301.170513600111,301.170513600111,,,P13,001,2023-04-14_15h40.30.713,trial uncanny,2022.2.5,59.25016544406894,
Mechanical,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c27.jpeg,matched-32-cpi-low-c27.jpeg,0,67,67,82,,,,,,,306.6203402001411,306.6203402001411,1,[0.0004040999338030815],[1.0074344999156892],39.62962962962965,0.3169797998853028,1.2699980288743973e-05,307.634842999978,307.634842999978,,,P13,001,2023-04-14_15h40.30.713,trial uncanny,2022.2.5,59.25016544406894,
Humanoid,BSF,Stimuli For Psychopy\Robotic\matched-c65.jpeg,matched-c65.jpeg,0,68,68,5,,,,,,,309.75138770020567,309.75138770020567,1,[0.0091004001442343],[1.0071552000008523],-33.14814814814815,0.6325642999727279,1.3699987903237343e-05,310.75146100018173,310.75146100018173,,,P13,001,2023-04-14_15h40.30.713,trial uncanny,2022.2.5,59.25016544406894,
Humanoid,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c76.jpeg,matched-8-cpi-low-c76.jpeg,0,69,69,27,,,,,,,313.25377549999394,313.25377549999394,5,"[0.09223370021209121, 0.20868630008772016, 0.29399400018155575, 0.46086180000565946, 0.6609118001069874]","[0.17767000012099743, 0.2591610001400113, 0.37529610004276037, 0.6253724000416696, 0.7772713000886142]",-24.444444444444443,0.5482705000322312,1.4600111171603203e-05,,,,,P13,001,2023-04-14_15h40.30.713,trial uncanny,2022.2.5,59.25016544406894,
Mechanical,BSF,Stimuli For Psychopy\Robotic\matched-c38.jpeg,matched-c38.jpeg,0,70,70,57,,,,,,,316.7343435001094,316.7343435001094,3,"[0.00046680006198585033, 0.5921259000897408, 0.7755265000741929]","[0.5591003999579698, 0.7253135999199003, 0.9923153999261558]",-29.629629629629633,0.5501490999013186,1.2400094419717789e-05,317.73430140013807,317.73430140013807,,,P13,001,2023-04-14_15h40.30.713,trial uncanny,2022.2.5,59.25016544406894,
Mechanical,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c11.jpeg,matched-32-cpi-low-c11.jpeg,0,71,71,76,,,,,,,320.0845918999985,320.0845918999985,1,[0.0004181000404059887],[0.9920584999490529],-34.25925925925925,0.45273320004343987,1.659989356994629e-05,321.0845415000804,321.0845415000804,,,P13,001,2023-04-14_15h40.30.713,trial uncanny,2022.2.5,59.25016544406894,
Humanoid,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c58.jpeg,matched-32-cpi-low-c58.jpeg,0,72,72,31,,,,,,,323.68684169999324,323.68684169999324,2,"[0.009065099991858006, 0.3276666000019759]","[0.20931360009126365, 0.9945775999221951]",-62.77777777777778,0.4813010999932885,1.7900019884109497e-05,,,,,P13,001,2023-04-14_15h40.30.713,trial uncanny,2022.2.5,59.25016544406894,
Mechanical,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c10.jpeg,matched-32-cpi-low-c10.jpeg,0,73,73,75,,,,,,,327.41744290012866,327.41744290012866,3,"[0.00771670020185411, 0.1077168001793325, 0.7248991001397371]","[0.07455470017157495, 0.6412826001178473, 1.0078314000274986]",-53.333333333333336,0.46603800007142127,1.6300007700920105e-05,328.4175025001168,328.4175025001168,,,P13,001,2023-04-14_15h40.30.713,trial uncanny,2022.2.5,59.25016544406894,
Humanoid,BSF,Stimuli For Psychopy\Robotic\matched-c72.jpeg,matched-c72.jpeg,0,74,74,10,,,,,,,330.6864346000366,330.6864346000366,2,"[0.0005574000533670187, 0.4088366001378745]","[0.35917670000344515, 0.992160800145939]",-29.444444444444457,0.5975969999562949,1.2999866157770157e-05,331.68438039999455,331.68438039999455,,,P13,001,2023-04-14_15h40.30.713,trial uncanny,2022.2.5,59.25016544406894,
Humanoid,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c67.jpeg,matched-8-cpi-low-c67.jpeg,0,75,75,22,,,,,,,334.1507107000798,334.1507107000798,1,[0.009378600167110562],[1.0096156001091003],-26.666666666666657,0.8055068999528885,1.729978248476982e-05,335.153224500129,335.153224500129,,,P13,001,2023-04-14_15h40.30.713,trial uncanny,2022.2.5,59.25016544406894,
Humanoid,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c69.jpeg,matched-8-cpi-low-c69.jpeg,0,76,76,23,,,,,,,337.986872700043,337.986872700043,1,[0.0003573999274522066],[1.0039228999521583],-50.0,0.5330262000206858,1.2899981811642647e-05,339.0006564001087,339.0006564001087,,,P13,001,2023-04-14_15h40.30.713,trial uncanny,2022.2.5,59.25016544406894,
Humanoid,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c69.jpeg,matched-32-cpi-low-c69.jpeg,0,77,77,38,,,,,,,341.372979399981,341.372979399981,1,[0.005944300210103393],[1.0039452000055462],15.740740740740748,0.8172364998608828,1.700012944638729e-05,,,,,P13,001,2023-04-14_15h40.30.713,trial uncanny,2022.2.5,59.25016544406894,
Mechanical,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c36.jpeg,matched-32-cpi-low-c36.jpeg,0,78,78,85,,,,,,,345.25065469997935,345.25065469997935,3,"[0.008421699982136488, 0.3589040001388639, 0.4750751000829041]","[0.3106829000171274, 0.44409599993377924, 0.9943140000104904]",-50.92592592592593,0.4999023999553174,1.4699995517730713e-05,,,,,P13,001,2023-04-14_15h40.30.713,trial uncanny,2022.2.5,59.25016544406894,
Humanoid,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c48.jpeg,matched-8-cpi-low-c48.jpeg,0,79,79,15,,,,,,,348.75277650007047,348.75277650007047,1,[0.007506499998271465],[1.007347100181505],-50.0,0.4320184998214245,1.6999896615743637e-05,,,,,P13,001,2023-04-14_15h40.30.713,trial uncanny,2022.2.5,59.25016544406894,
Mechanical,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c16.jpeg,matched-32-cpi-low-c16.jpeg,0,80,80,79,,,,,,,352.18353340006433,352.18353340006433,1,[0.0004267999902367592],[0.9899148000404239],-47.22222222222222,0.5327088998164982,1.559988595545292e-05,353.18407150008716,353.18407150008716,,,P13,001,2023-04-14_15h40.30.713,trial uncanny,2022.2.5,59.25016544406894,
Humanoid,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c67.jpeg,matched-32-cpi-low-c67.jpeg,0,81,81,37,,,,,,,355.619123800192,355.619123800192,1,[0.00040030013769865036],[0.9929462999571115],-30.925925925925924,1.2142038000747561,1.6700010746717453e-05,356.6170111000538,356.6170111000538,,,P13,001,2023-04-14_15h40.30.713,trial uncanny,2022.2.5,59.25016544406894,
Humanoid,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c48.jpeg,matched-32-cpi-low-c48.jpeg,0,82,82,30,,,,,,,359.73355110012926,359.73355110012926,1,[0.0004507999401539564],[0.97470170003362],-50.37037037037037,0.43312330008484423,1.4799879863858223e-05,,,,,P13,001,2023-04-14_15h40.30.713,trial uncanny,2022.2.5,59.25016544406894,
Mechanical,BSF,Stimuli For Psychopy\Robotic\matched-c17.jpeg,matched-c17.jpeg,0,83,83,50,,,,,,,363.43325370014645,363.43325370014645,1,[0.008491000160574913],[1.0088516001123935],-36.85185185185185,0.3852393999695778,1.3899989426136017e-05,364.43568760016933,364.43568760016933,,,P13,001,2023-04-14_15h40.30.713,trial uncanny,2022.2.5,59.25016544406894,
Mechanical,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c35.jpeg,matched-8-cpi-low-c35.jpeg,0,84,84,69,,,,,,,366.6705732999835,366.6705732999835,1,[0.0004124999977648258],[1.0037892998661846],-28.888888888888886,0.5846302001737058,2.4099834263324738e-05,367.68596899998374,367.68596899998374,,,P13,001,2023-04-14_15h40.30.713,trial uncanny,2022.2.5,59.25016544406894,
Mechanical,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c12.jpeg,matched-8-cpi-low-c12.jpeg,0,85,85,62,,,,,,,370.1355706001632,370.1355706001632,1,[0.009581200079992414],[1.0099568001460284],-49.44444444444444,0.5971649000421166,1.4499993994832039e-05,371.13568990002386,371.13568990002386,,,P13,001,2023-04-14_15h40.30.713,trial uncanny,2022.2.5,59.25016544406894,
Humanoid,BSF,Stimuli For Psychopy\Robotic\matched-c61.jpeg,matched-c61.jpeg,0,86,86,2,,,,,,,373.58329970017076,373.58329970017076,1,[0.008699399884790182],[1.0087557998485863],-39.62962962962963,0.4514695000834763,1.200009137392044e-05,374.58329630014487,374.58329630014487,,,P13,001,2023-04-14_15h40.30.713,trial uncanny,2022.2.5,59.25016544406894,
Humanoid,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c58.jpeg,matched-8-cpi-low-c58.jpeg,0,87,87,16,,,,,,,377.1354448001366,377.1354448001366,1,[0.011508199851959944],[1.011340199969709],-44.44444444444444,0.9476098001468927,1.2299977242946625e-05,378.1353009000886,378.1353009000886,,,P13,001,2023-04-14_15h40.30.713,trial uncanny,2022.2.5,59.25016544406894,
Mechanical,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c43.jpeg,matched-8-cpi-low-c43.jpeg,0,88,88,66,,,,,,,380.9858159001451,380.9858159001451,1,[0.01986850006505847],[1.0031343000009656],-46.666666666666664,0.4699186999350786,1.2899981811642647e-05,,,,,P13,001,2023-04-14_15h40.30.713,trial uncanny,2022.2.5,59.25016544406894,
Mechanical,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c12.jpeg,matched-32-cpi-low-c12.jpeg,0,89,89,77,,,,,,,384.31640960020013,384.31640960020013,1,[0.0006673000752925873],[0.9901254000142217],-57.407407407407405,0.5988791000563651,1.7600134015083313e-05,385.31634430005215,385.31634430005215,,,P13,001,2023-04-14_15h40.30.713,trial uncanny,2022.2.5,59.25016544406894,
,,,,,,,,,,,,,,,,,,,,,,,,0.0168161999899894,1.0198821001686156,,,,,,,
